Budget currency,Date range,Advertiser account ID,Advertiser account name,Portfolio ID,Portfolio name,Campaign ID,Campaign name,Ad group ID,Ad group name,Advertised product ID,Advertised product name,Advertised product parent ID,Advertised product brand,Advertised product category,Advertised product subcategory,Advertised product group,Advertised product SKU,Advertised product marketplace,Impressions,Clicks,CTR,Total cost,Purchases,Sales,Units sold,Cost per purchase,Purchase rate,ROAS,Purchases (promoted),Sales (promoted),Units sold (promoted),Cost per purchase (promoted),Purchase rate (promoted),ROAS (promoted),Purchases (halo),Sales (halo),Units sold (halo),Purchases (new to brand),Sales (new to brand),Units sold (new to brand),Cost per purchase (new to brand),Purchase rate (new to brand),ROAS (new to brand),Detail page views,Cost per detail page view,Detail page view rate
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,106276615587889,BA - Wooden Toys,"=""390890417285743""","SP-CT - Low ASP Cube - Brain Teasers, Framed Puzzles, Pegged Puzzles, Sudoku Puzzles, Floor Puzzles, Learning & Education","=""360811071420421""",Floor Puzzles,B08H88N2N9,Cubelelo Drift Warrior 3x3 Stickerless Cube | Beginner Speedcube for Kids Boys Girls Above 3 4 5 6 Years Old & Above | Magic Puzzle Toy | Durable & Smooth Cube with Anti-Pop Design 3 3,B0F18TBS19,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1030500,AMAZON_IN,408,1,0.2451%,1.75,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,106276615587889,BA - Wooden Toys,"=""390890417285743""","SP-CT - Low ASP Cube - Brain Teasers, Framed Puzzles, Pegged Puzzles, Sudoku Puzzles, Floor Puzzles, Learning & Education","=""388004689059216""",Pegged Puzzles,B08H88N2N9,Cubelelo Drift Warrior 3x3 Stickerless Cube | Beginner Speedcube for Kids Boys Girls Above 3 4 5 6 Years Old & Above | Magic Puzzle Toy | Durable & Smooth Cube with Anti-Pop Design 3 3,B0F18TBS19,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1030500,AMAZON_IN,356,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""285784532724588""",SP-KT - Generic - Open - Cube - Mid & Low Volume - Exact & Phrase,"=""479419335051851""",Phrase - Generic - Open Searches - Mid & Low Volume,B08XJVBV15,"Cubelelo Drift 3x3 & 4x4 Stickerless Combo Set – Premium Dual Speed Cube Bundle for All Skill Levels – Smooth Turning, Durable, and Vibrant Stickerless Design",-1,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460502,AMAZON_IN,29877,55,0.1841%,443.17,5,2433.34,5,88.63400,0.0167%,5.49076,5,2433.34,5,88.63400,0.0167%,5.49076,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 29, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""316273786051120""",SD-CT - 3D Puzzle & Brain Teasers - Comp - Open - Broad - Old,"=""302660200409918""",Category Targeting,B08XJVBV15,"Cubelelo Drift 3x3 & 4x4 Stickerless Combo Set – Premium Dual Speed Cube Bundle for All Skill Levels – Smooth Turning, Durable, and Vibrant Stickerless Design",-1,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460502,AMAZON_IN,302,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,0,0.00,0,,0.0000%,,0,,0.0000%
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,108066094626813,BA - Generic - Extremely High Volume,"=""495997417400177""",SP-KT - Generic - Open - 'Rubix Cube' - SKAG - High Volume - Exact,"=""536771283942162""",Generic - Open Searches - High Volume SKAG,B08XJVBV15,"Cubelelo Drift 3x3 & 4x4 Stickerless Combo Set – Premium Dual Speed Cube Bundle for All Skill Levels – Smooth Turning, Durable, and Vibrant Stickerless Design",-1,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460502,AMAZON_IN,32579,63,0.1934%,728.45,6,2306.68,6,121.40833,0.0184%,3.16656,4,1852.39,4,182.11250,0.0123%,2.54292,2,454.29,2,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,63272072822448,Old - Speed Cube Campaigns All,"=""495291247543690""",BA_SP_KT_Speed cube 3x3_Generic_Phrase_09/23,"=""533767985616784""",Speed cube 3x3,B0DQ8XH4J5,"Cubelelo Drift 3M Plus v2 MagLev 3x3 Speedcube with Premium Pouch & Cube Lubricant Combo | Advanced MagLev Technology for Superior Stability | Ultra-Smooth Turns | Ideal for Speedcubers, Kids & Adults",B0DQPD175T,cubelelo,0300 Games & Puzzles,0315 Electronic HandHeld Games,Toy,CLB0525,AMAZON_IN,40644,278,0.6840%,2320.42,19,13536.19,20,122.12737,0.0467%,5.83351,18,13384.76,19,128.91222,0.0443%,5.76825,1,151.43,1,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,182829498693993,BA - Competition - GAN,"=""491880598355368""",SP-KT - Comp - GAN - 3x3 - Mid & Low Volume - Exact & Phrase,"=""404568450484859""",Gan - 3x3 - Mid & Low Volume,B0DQ8XH4J5,"Cubelelo Drift 3M Plus v2 MagLev 3x3 Speedcube with Premium Pouch & Cube Lubricant Combo | Advanced MagLev Technology for Superior Stability | Ultra-Smooth Turns | Ideal for Speedcubers, Kids & Adults",B0DQPD175T,cubelelo,0300 Games & Puzzles,0315 Electronic HandHeld Games,Toy,CLB0525,AMAZON_IN,382,8,2.0942%,30.74,1,1332.38,1,30.74000,0.2618%,43.34353,1,1332.38,1,30.74000,0.2618%,43.34353,0,0.00,0,,,,,,,,,
INR,"May 21, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,182829498693993,BA - Competition - GAN,"=""491880598355368""",SP-KT - Comp - GAN - 3x3 - Mid & Low Volume - Exact & Phrase,"=""351640142731378""",Phrase - SKAG,B0DQ8XH4J5,"Cubelelo Drift 3M Plus v2 MagLev 3x3 Speedcube with Premium Pouch & Cube Lubricant Combo | Advanced MagLev Technology for Superior Stability | Ultra-Smooth Turns | Ideal for Speedcubers, Kids & Adults",B0DQPD175T,cubelelo,0300 Games & Puzzles,0315 Electronic HandHeld Games,Toy,CLB0525,AMAZON_IN,12,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""315451570129574""","SP-KT - Maglev, Mastermorphix, Puppet, Snake, Square1, Megaminx - Open - Mid & Low Volume - Exact & Phrase - UND","=""302205874173501""",Maglev - Mid & Low Volume - Exact & Phrase,B0DQ8XH4J5,"Cubelelo Drift 3M Plus v2 MagLev 3x3 Speedcube with Premium Pouch & Cube Lubricant Combo | Advanced MagLev Technology for Superior Stability | Ultra-Smooth Turns | Ideal for Speedcubers, Kids & Adults",B0DQPD175T,cubelelo,0300 Games & Puzzles,0315 Electronic HandHeld Games,Toy,CLB0525,AMAZON_IN,7812,106,1.3569%,925.86,9,10273.33,9,102.87333,0.1152%,11.09599,6,7991.43,6,154.31000,0.0768%,8.63136,3,2281.90,3,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,182829498693993,BA - Competition - GAN,"=""287167733706633""",SP-KT - Comp - GAN - Generic - High Volume - Exact,"=""497061644898658""",Gan - Generic - High Volume,B0DQ8XH4J5,"Cubelelo Drift 3M Plus v2 MagLev 3x3 Speedcube with Premium Pouch & Cube Lubricant Combo | Advanced MagLev Technology for Superior Stability | Ultra-Smooth Turns | Ideal for Speedcubers, Kids & Adults",B0DQPD175T,cubelelo,0300 Games & Puzzles,0315 Electronic HandHeld Games,Toy,CLB0525,AMAZON_IN,5186,23,0.4435%,146.46,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,182829498693993,BA - Competition - GAN,"=""548052105782309""",SP-KT - Comp - GAN - 3x3 - High Volume - Exact,"=""489910891681991""",Gan - 3x3 - High Volume,B0DQ8XH4J5,"Cubelelo Drift 3M Plus v2 MagLev 3x3 Speedcube with Premium Pouch & Cube Lubricant Combo | Advanced MagLev Technology for Superior Stability | Ultra-Smooth Turns | Ideal for Speedcubers, Kids & Adults",B0DQPD175T,cubelelo,0300 Games & Puzzles,0315 Electronic HandHeld Games,Toy,CLB0525,AMAZON_IN,15366,113,0.7354%,520.36,6,5185.71,6,86.72667,0.0390%,9.96562,3,3997.14,3,173.45333,0.0195%,7.68149,3,1188.57,3,,,,,,,,,
INR,"May 06, 2026 - May 06, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""315451570129574""","SP-KT - Maglev, Mastermorphix, Puppet, Snake, Square1, Megaminx - Open - Mid & Low Volume - Exact & Phrase - UND","=""391120880267490""",Unique - Mid & Low Volume - Exact & Phrase,B0BZL2VBRM,"Cubelelo 2x2, 3x3, Pyraminx & Skewb Combo Stickerless | Speedcube Set for Kids & Adults | Smooth & Durable Puzzle Cubes | Ideal Combo for Beginners & Pros",-1,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460551,AMAZON_IN,1,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"May 07, 2026 - May 27, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""315451570129574""","SP-KT - Maglev, Mastermorphix, Puppet, Snake, Square1, Megaminx - Open - Mid & Low Volume - Exact & Phrase - UND","=""303147424457131""",Square1 - Mid & Low Volume - Exact & Phrase,B082GC1ZBJ,"Cubelelo Moyu Meilong Gift Box (Stickerless) Speed Cube Magic Puzzle | 4-Pack Speedcube Bundle with Pyraminx, Square-1, Skewb & Megaminx | Ultimate Brain Teaser for Kids & Adults",-1,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460061,AMAZON_IN,16,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 30, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""315451570129574""","SP-KT - Maglev, Mastermorphix, Puppet, Snake, Square1, Megaminx - Open - Mid & Low Volume - Exact & Phrase - UND","=""391120880267490""",Unique - Mid & Low Volume - Exact & Phrase,B082GC1ZBJ,"Cubelelo Moyu Meilong Gift Box (Stickerless) Speed Cube Magic Puzzle | 4-Pack Speedcube Bundle with Pyraminx, Square-1, Skewb & Megaminx | Ultimate Brain Teaser for Kids & Adults",-1,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460061,AMAZON_IN,7,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"May 04, 2026 - May 28, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""405383753413943""","SP-KT - Lube Combo, Magic, Pyraminx, Skewb, Stand, Timer, Gear - Open - Mid & Low Volume - Exact & Phrase","=""372803868727165""",Skewb - Mid & Low Volume - Exact & Phrase,B0BZL2VBRM,"Cubelelo 2x2, 3x3, Pyraminx & Skewb Combo Stickerless | Speedcube Set for Kids & Adults | Smooth & Durable Puzzle Cubes | Ideal Combo for Beginners & Pros",-1,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1460551,AMAZON_IN,6,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,106276615587889,BA - Wooden Toys,"=""333332405788753""",SP - Non Cube - Infinity cube - Generic - Phrase & Exact,"=""556873628191239""",Infinity cube,B09B7PNSTV,Cubelelo Drift Infinity Cube (Blue) | Magic Puzzle Cool Mini Gadget for Stress and Anxiety Relief for Kids and Adults | Desk Finger Flip Toy for Fun and Game | for Ages 3 Years and Above,B0CWH1ZVTQ,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1630202,AMAZON_IN,49590,517,1.0425%,3530.23,59,18468.55,60,59.83441,0.1190%,5.23154,55,16723.79,56,64.18600,0.1109%,4.73731,4,1744.76,4,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,242135938115990,BA - Competition - Cubes,"=""531300400003008""","SP-CT - Infinity Cuber - Dice Fidget Toys, Infinity Cubes & 3-D Puzzles","=""402525019912413""",Infinity Cube,B09B7PNSTV,Cubelelo Drift Infinity Cube (Blue) | Magic Puzzle Cool Mini Gadget for Stress and Anxiety Relief for Kids and Adults | Desk Finger Flip Toy for Fun and Game | for Ages 3 Years and Above,B0CWH1ZVTQ,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1630202,AMAZON_IN,40866,497,1.2162%,1679.35,37,10580.00,39,45.38784,0.0905%,6.30006,30,8427.62,31,55.97833,0.0734%,5.01838,7,2152.38,8,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""560766968003680""","SP-KT - Mirror, Infinity & Combo - Open - Mid & Low Volume - Exact & Phrase - UND","=""432237711542454""",Phrase - Infinity - Mid & Low Volume,B09B7PNSTV,Cubelelo Drift Infinity Cube (Blue) | Magic Puzzle Cool Mini Gadget for Stress and Anxiety Relief for Kids and Adults | Desk Finger Flip Toy for Fun and Game | for Ages 3 Years and Above,B0CWH1ZVTQ,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1630202,AMAZON_IN,51109,484,0.9470%,2988.90,58,19387.61,61,51.53276,0.1135%,6.48654,54,17109.51,56,55.35000,0.1057%,5.72435,4,2278.10,5,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,192177104268571,Old - Non Cube,"=""358488783032231""",SP-Auto - Infinity Cubes,"=""433356583073128""",Infinity Cube,B09B7PNSTV,Cubelelo Drift Infinity Cube (Blue) | Magic Puzzle Cool Mini Gadget for Stress and Anxiety Relief for Kids and Adults | Desk Finger Flip Toy for Fun and Game | for Ages 3 Years and Above,B0CWH1ZVTQ,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1630202,AMAZON_IN,524174,4313,0.8228%,12543.42,155,64913.68,216,80.92529,0.0296%,5.17512,130,56423.77,191,96.48785,0.0248%,4.49828,25,8489.91,25,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,106276615587889,BA - Wooden Toys,"=""414214833476538""",SP-KT - Wooden Beads Threading Lacing - Mid & low Volume - Exact,"=""418373598476154""",KT - Wooden Beads,B0C3H8JJGQ,Cubelelo Wooden Beads Threading Lacing Game | DIY Lace & String Beading Kit | Multicolor Beads Rope Sewing Toy for Children Kids Boys Girls | Develops Creativity & Imagination | Puzzle,B0CJFV8XZT,cubelelo,"0200 Arts, Crafts & School Supplies",0208 Pearls & Jewelry,Toy,4001039,AMAZON_IN,28627,197,0.6882%,1245.94,14,9319.94,14,88.99571,0.0489%,7.48025,14,9319.94,14,88.99571,0.0489%,7.48025,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,106276615587889,BA - Wooden Toys,"=""312905165546329""",SP-PT - Wooden Toy Beads Threading Lacing - Lower ASP - High Volume - Exact,"=""502296326188185""",SP-PT - Wooden Beads Threading Lacing - Lower ASP - High Volume - Exact,B0C3H8JJGQ,Cubelelo Wooden Beads Threading Lacing Game | DIY Lace & String Beading Kit | Multicolor Beads Rope Sewing Toy for Children Kids Boys Girls | Develops Creativity & Imagination | Puzzle,B0CJFV8XZT,cubelelo,"0200 Arts, Crafts & School Supplies",0208 Pearls & Jewelry,Toy,4001039,AMAZON_IN,12875,261,2.0272%,2314.44,17,11317.07,17,136.14353,0.1320%,4.88977,17,11317.07,17,136.14353,0.1320%,4.88977,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""315451570129574""","SP-KT - Maglev, Mastermorphix, Puppet, Snake, Square1, Megaminx - Open - Mid & Low Volume - Exact & Phrase - UND","=""429913349679527""",Megaminx - Mid & Low Volume - Exact & Phrase,B0CGNXF2HT,Cubelelo Drift 2x2 Megaminx & 3x3 Megaminx Puzzle Combo | Dual Magic Cube Set for Challenging & Fun Puzzle Solving | Stickerless Speed Cubes for Kids & Adults,-1,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,CLB0183,AMAZON_IN,17049,83,0.4868%,1201.52,6,3603.62,6,200.25333,0.0352%,2.99922,5,3118.48,5,240.30400,0.0293%,2.59545,1,485.14,1,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,108066094626813,BA - Generic - Extremely High Volume,"=""530532259196935""","SP-KT - Megaminx, Pyramid, Timer & Gear - Open - High Volume - Exact","=""360566109921119""",Megaminx - High Volume SKAG,B0CGNXF2HT,Cubelelo Drift 2x2 Megaminx & 3x3 Megaminx Puzzle Combo | Dual Magic Cube Set for Challenging & Fun Puzzle Solving | Stickerless Speed Cubes for Kids & Adults,-1,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,CLB0183,AMAZON_IN,1488,16,1.0753%,206.10,1,475.24,1,206.10000,0.0672%,2.30587,1,475.24,1,206.10000,0.0672%,2.30587,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""315451570129574""","SP-KT - Maglev, Mastermorphix, Puppet, Snake, Square1, Megaminx - Open - Mid & Low Volume - Exact & Phrase - UND","=""391120880267490""",Unique - Mid & Low Volume - Exact & Phrase,B0CGNXF2HT,Cubelelo Drift 2x2 Megaminx & 3x3 Megaminx Puzzle Combo | Dual Magic Cube Set for Challenging & Fun Puzzle Solving | Stickerless Speed Cubes for Kids & Adults,-1,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,CLB0183,AMAZON_IN,3271,12,0.3669%,91.82,1,141.90,1,91.82000,0.0306%,1.54542,0,0.00,0,,0.0000%,0.00000,1,141.90,1,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,182829498693993,BA - Competition - GAN,"=""491880598355368""",SP-KT - Comp - GAN - 3x3 - Mid & Low Volume - Exact & Phrase,"=""351640142731378""",Phrase - SKAG,B0FB8VSWYZ,Cubelelo GAN 356 ME (v3-Frosted) 3x3 Magnetic Speed Cube | New Version | Premium Smooth Turning Puzzle for Speedcubing | Fast & Stable Competition-Ready Cube for Beginners & Professionals,B0DX26WL82,cubelelo,0300 Games & Puzzles,0301 Family Board / Action,Toy,1030553,AMAZON_IN,55,1,1.8182%,2.19,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,182829498693993,BA - Competition - GAN,"=""287167733706633""",SP-KT - Comp - GAN - Generic - High Volume - Exact,"=""497061644898658""",Gan - Generic - High Volume,B0FB8VSWYZ,Cubelelo GAN 356 ME (v3-Frosted) 3x3 Magnetic Speed Cube | New Version | Premium Smooth Turning Puzzle for Speedcubing | Fast & Stable Competition-Ready Cube for Beginners & Professionals,B0DX26WL82,cubelelo,0300 Games & Puzzles,0301 Family Board / Action,Toy,1030553,AMAZON_IN,2032,11,0.5413%,55.19,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,182829498693993,BA - Competition - GAN,"=""548052105782309""",SP-KT - Comp - GAN - 3x3 - High Volume - Exact,"=""489910891681991""",Gan - 3x3 - High Volume,B0FB8VSWYZ,Cubelelo GAN 356 ME (v3-Frosted) 3x3 Magnetic Speed Cube | New Version | Premium Smooth Turning Puzzle for Speedcubing | Fast & Stable Competition-Ready Cube for Beginners & Professionals,B0DX26WL82,cubelelo,0300 Games & Puzzles,0301 Family Board / Action,Toy,1030553,AMAZON_IN,1194,29,2.4288%,103.36,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,182829498693993,BA - Competition - GAN,"=""303138629347007""",SP-KT - Comp - GAN - Generic - Mid & Low Volume - Exact & Phrase,"=""439855833331529""",Gan - Generic - Mid & Low Volume,B0FB8VSWYZ,Cubelelo GAN 356 ME (v3-Frosted) 3x3 Magnetic Speed Cube | New Version | Premium Smooth Turning Puzzle for Speedcubing | Fast & Stable Competition-Ready Cube for Beginners & Professionals,B0DX26WL82,cubelelo,0300 Games & Puzzles,0301 Family Board / Action,Toy,1030553,AMAZON_IN,16763,588,3.5077%,2943.87,26,38723.79,30,113.22577,0.1551%,13.15404,17,36080.01,17,173.16882,0.1014%,12.25598,9,2643.78,13,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,143920007876206,BA - Megaminx Gan,"=""72913969349326""",SP - KT - GAN - Generic - High Volume - Exact - UND,"=""221819563115596""",GAN - High Volume - Exact,B0FB8VSWYZ,Cubelelo GAN 356 ME (v3-Frosted) 3x3 Magnetic Speed Cube | New Version | Premium Smooth Turning Puzzle for Speedcubing | Fast & Stable Competition-Ready Cube for Beginners & Professionals,B0DX26WL82,cubelelo,0300 Games & Puzzles,0301 Family Board / Action,Toy,1030553,AMAZON_IN,191486,2263,1.1818%,11255.25,52,75969.53,52,216.44712,0.0272%,6.74970,30,67687.64,30,375.17500,0.0157%,6.01387,22,8281.89,22,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,143920007876206,BA - Megaminx Gan,"=""251982080013737""",SP-KT - GAN - Comp - Mid & Low Volume - Exact & Phrase - UND,"=""224709414529360""",GAN - 3x3 Magnetic - Exact & Phrase,B0FB8VSWYZ,Cubelelo GAN 356 ME (v3-Frosted) 3x3 Magnetic Speed Cube | New Version | Premium Smooth Turning Puzzle for Speedcubing | Fast & Stable Competition-Ready Cube for Beginners & Professionals,B0DX26WL82,cubelelo,0300 Games & Puzzles,0301 Family Board / Action,Toy,1030553,AMAZON_IN,3257,130,3.9914%,525.68,5,6232.38,5,105.13600,0.1535%,11.85584,2,4760.00,2,262.84000,0.0614%,9.05494,3,1472.38,3,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,143920007876206,BA - Megaminx Gan,"=""251982080013737""",SP-KT - GAN - Comp - Mid & Low Volume - Exact & Phrase - UND,"=""95314050722662""",GAN - Model Specific - Exact & Phrase,B0FB8VSWYZ,Cubelelo GAN 356 ME (v3-Frosted) 3x3 Magnetic Speed Cube | New Version | Premium Smooth Turning Puzzle for Speedcubing | Fast & Stable Competition-Ready Cube for Beginners & Professionals,B0DX26WL82,cubelelo,0300 Games & Puzzles,0301 Family Board / Action,Toy,1030553,AMAZON_IN,645,15,2.3256%,59.15,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,0.0000%,0.00000,0,0.00,0,,,,,,,,,
INR,"May 01, 2026 - May 31, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,182829498693993,BA - Competition - GAN,"=""491880598355368""",SP-KT - Comp - GAN - 3x3 - Mid & Low Volume - Exact & Phrase,"=""404568450484859""",Gan - 3x3 - Mid & Low Volume,B0FB8VSWYZ,Cubelelo GAN 356 ME (v3-Frosted) 3x3 Magnetic Speed Cube | New Version | Premium Smooth Turning Puzzle for Speedcubing | Fast & Stable Competition-Ready Cube for Beginners & Professionals,B0DX26WL82,cubelelo,0300 Games & Puzzles,0301 Family Board / Action,Toy,1030553,AMAZON_IN,3768,145,3.8482%,426.86,11,15020.95,11,38.80545,0.2919%,35.18941,5,9615.24,5,85.37200,0.1327%,22.52551,6,5405.71,6,,,,,,,,,
INR,"May 17, 2026 - May 25, 2026","=""amzn1.ads-account.g.a5og6bnunpn8m911rke7gdql""",Cubelelo,279942205262904,BA - Generic - Mid & Low Volume,"=""327104446426115""","SP-KT - Axis - Windmill - Fisher, Cylinder, Kids, Mini, Smart, Pyramid - Open - Mid & Low Volume - Exact & Phrase","=""528810430432085""",Mini - Mid & Low Volume - Exact & Phrase,B088K8PLS9,"Cubelelo Drift Keychain 3x3 (Stickered) Mini Speed Cube - Compact & Portable Puzzle Keychain Pack of 2 for Kids & Adults | Smooth Turning, Fun & Engaging Travel Toy & Unique Gift Idea",B0D9VS131F,cubelelo,0300 Games & Puzzles,0307 Non-wooden Puzzles,Toy,1960043,AMAZON_IN,3,0,0.0000%,0.00,0,0.00,0,,0.0000%,,0,0.00,0,,0.0000%,,0,0.00,0,,,,,,,,,
